inventory_item_id,card_name,inventory_value,legacy_displayed_price,asking_price,market_price,label_price,json_market_price,classification,proposed_game_id,proposed_game_label,game_mapping_basis,created_at,updated_at
"chaos-b4337ee151174a3584e7c90a92695267-2cbc72e319aa4362","Golgari Findbroker","0.31","0.31","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-2e2c8bfc9e55444b","Sedraxis Specter","0.11","0.11","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-2f8dcfc020304fc8","General's Enforcer","0.33","0.33","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-32657828c3af4084","Mask of the Jadecrafter","0.08","0.08","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-376258a5ca5f4479","Discovery // Dispersal","0.28","0.28","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-3dacf614b0864581","Thought Erasure","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-3f40164618af41e7","Ashnod's Harvester","0.19","0.19","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-45a40f927dda46f9","Merfolk Skydiver","0.75","0.75","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-45abb40f62664142","Gloryscale Viashino","0.24","0.24","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-472f27e8169945c1","League Guildmage","0.11","0.11","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-50189373cb3a428b","Raff Capashen, Ship's Mage","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-53038df38d464999","Yotian Tactician","0.15","0.15","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-5636209f97c44357","Saheeli, Sublime Artificer","0.23","0.23","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-57d8987bcfe84a33","Walking Bulwark","0.27","0.27","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-5e030fd2e8d2454c","Crew Captain","0.08","0.08","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-5e99416a11b74b25","Nahiri, Storm of Stone","0.50","0.50","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-6223723bb4aa41ee","Tide Drifter","0.12","0.12","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-6be3a47fedd94227","Despark","0.38","0.38","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-74fb42bb7c6c4b9d","Beacon Bolt","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-76c71a5bc71246a1","Spinning Wheel","0.18","0.18","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-7a944219b41e4ad9","Steel Exemplar","0.14","0.14","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-7bb992395f264bda","Brazen Upstart","0.10","0.10","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-881be344747e4ef4","Sprouting Thrinax","0.30","0.30","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-8e7c8781812c4e36","Enchanted Carriage","0.16","0.16","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-8f9733cedb1d4cd2","Carnival // Carnage","0.21","0.21","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-90bbedab748d4229","Walker of the Wastes","0.56","0.56","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-19 17:55:44.390364+00"
"chaos-b4337ee151174a3584e7c90a92695267-90c11a3d0f0e4836","Hero of the Dunes","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-96a4f9d54f6c4073","Immobilizer Eldrazi","0.13","0.13","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-9f77fe10289c4bec","Ash, Party Crasher","0.16","0.16","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-a0bcf2544e674666","Nimble Larcenist","0.17","0.17","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-a43215d37d794631","Corpse Appraiser","0.15","0.15","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-a45eae3edfb24549","Riveteers Charm","0.17","0.17","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-a479c10d555f4655","Diamond Knight","0.54","0.54","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-a71a49c5c2bc40cd","Crew Captain","0.08","0.08","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-b229c4a08ccf494c","Hero's Heirloom","0.34","0.34","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-b7de9f278a234345","Leyline Prowler","0.31","0.31","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-b8533241f3ae4818","Inquisitive Puppet","0.08","0.08","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-bf39b8ac9302431c","Scab-Clan Giant","0.07","0.07","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-c5e012d65987444d","Clockwork Servant","0.06","0.06","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-c6034bd021cb4f2f","Nimble Larcenist","0.15","0.15","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-c971216a7bfc442a","Jodah's Codex","0.54","0.54","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-cac8e53e63aa47cb","Zimone, Quandrix Prodigy","0.18","0.18","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-d623ef335a91449d","Corpse Appraiser","0.10","0.10","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-e3a3cc20a1754a31","Turn Against","0.13","0.13","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-e8823eb388894f1d","Levitating Statue","0.24","0.24","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-e8c3bfec277b4012","Fall of the Impostor","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-ea537016e19240b9","Extract from Darkness","0.56","0.56","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-ecb867ad3bcd4683","Obscura Charm","0.23","0.23","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-ef01b4749cba4f2d","Yotian Dissident","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-f5fe24555cc34a7b","Diviner's Lockbox","0.07","0.07","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-b4337ee151174a3584e7c90a92695267-ff46a0b5bf734d8a","Deathless Behemoth","0.14","0.14","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:02:57.419906+00","2026-09-09 22:02:57.419906+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-0712dd5203304750","Pillory of the Sleepless","0.28","0.28","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-0a92ce54ce37488a","Deepchannel Duelist","0.30","0.30","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-0bb7eb62db974f4d","Darling of the Masses","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-0d8f2dee4a894614","Scab-Clan Giant","0.07","0.07","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-1504523fb6a84526","Tormentor's Trident","0.10","0.10","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-175222fda6eb4392","Gwyllion Hedge-Mage","0.32","0.32","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-1acc0c575a4543a3","Ketria Crystal","0.16","0.16","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-1d3eb9ff90474fdf","Indatha Crystal","0.23","0.23","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-22fa8e8758da4aea","Lore Drakkis","0.18","0.18","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-25b39d61bb324356","Join Shields","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-27f383be6bd24a51","Barrowin of Clan Undurr","0.34","0.34","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-28d57840c62846a4","Bag of Holding","0.28","0.28","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-2cf8595a412245f8","Thundering Chariot","0.05","0.05","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-36fab970a93f45f6","Targ Nar, Demon-Fang Gnoll","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-3b657a47e226423b","Unstable Obelisk","0.17","0.17","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-3bde6bda74c947d6","Aethermage's Touch","0.08","0.08","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-3c3c4e566ff74f0c","Glowspore Shaman","0.32","0.32","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-41f7bc417b97488a","Disciplined Duelist","0.14","0.14","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-43e9d0bacf644096","Said // Done","0.24","0.24","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-4551579676214a52","Savai Thundermane","0.13","0.13","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-47f6e573e5834f06","Millikin","0.29","0.29","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-4b19ce34f9b24ac1","Swarm Guildmage","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-4b5a807f49c24214","Double Negative","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-4ca1e5bbda0c49fe","Wee Dragonauts","0.21","0.21","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-4cc51e235ea14a99","Fifty Feet of Rope","0.18","0.18","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-4e232757749a4aa6","Icy Manipulator","0.80","0.80","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-54d0ccd5e31e4dea","Angel's Feather","0.31","0.31","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-58db89dba08a41f5","Trelasarra, Moon Dancer","0.34","0.34","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-5c98d57d87f94e5e","Wand of Vertebrae","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-60dd010e5e104fc4","Trepanation Blade","0.30","0.30","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-66ee411220b34a58","Regal Leosaur","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-6c465f985bb94651","Ronin Warclub","0.37","0.37","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-74d31cb017e34ca4","Rampaging Monument","0.15","0.15","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-7aec8ff12ea64ec3","Crackling Drake","0.52","0.52","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-7cd75940771a43cf","Nucklavee","0.39","0.39","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-7ed2d560c1d84569","Murderer's Axe","0.11","0.11","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-7f5b60118db34bcf","Dragon's Claw","0.29","0.29","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-82da2f0772e0404a","Asari Captain","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-8442946f596a444b","Runaway Carriage","0.07","0.07","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-8638c40967124d42","Witness of the Ages","0.04","0.04","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-8854526c34a14e4a","Amaranthine Wall","0.52","0.52","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-8badb3228b3448d6","Molderhulk","0.23","0.23","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-99388167eacb4481","Shield of the Realm","0.14","0.14","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-9beb134b18254905","Nightveil Predator","0.44","0.44","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-9f13bc262ee84c73","Arvad the Cursed","0.64","0.64","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-a3b2489214994876","Haunted Cloak","0.36","0.36","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-a815fa075ff14e1b","Darksteel Ingot","0.33","0.33","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-a9d8e11d274b4af7","Howling Golem","0.58","0.58","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-ad713629e09b422c","House Guildmage","0.10","0.10","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-ae7ad11a426d4de2","Alert Heedbonder","0.36","0.36","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
"chaos-bcbadbff77aa4a0cb34fb6a6faab23bc-afc3b76dd18c49d5","Conclave Guildmage","0.19","0.19","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 22:40:47.474751+00","2026-09-09 22:40:47.474751+00"
